2020-06-30 15:54, 17, CG
2020-06-30 15:54, 20, CG
2020-06-30 15:54, 18, CG
2020-06-30 15:54, 15, CG
2020-06-30 15:54, 15, IC
2020-06-30 15:54, 22, CG
2020-06-30 15:54, 19, IC
2020-06-30 15:54, 19, CG
2020-06-30 15:54, 16, CG
2020-06-30 15:54, 21, CG
2020-06-30 15:54, 16, IC
2020-06-30 15:55, 20, CG
2020-06-30 15:55, 18, CG
2020-06-30 15:55, 17, IC
2020-06-30 15:55, 31, CG
2020-06-30 15:55, 39, IC
2020-06-30 15:55, 21, CG
2020-06-30 15:55, 15, IC
2020-06-30 15:55, 14, CG
2020-06-30 15:55, 18, IC
2020-06-30 15:55, 24, CG
2020-06-30 15:55, 17, CG
2020-06-30 15:56, 19, CG
2020-06-30 15:56, 20, CG
2020-06-30 15:56, 21, CG
2020-06-30 15:56, 18, CG
2020-06-30 15:56, 18, IC
2020-06-30 15:56, 17, IC
2020-06-30 15:56, 23, CG
2020-06-30 15:56, 15, CG
2020-06-30 15:56, 16, IC
2020-06-30 15:56, 34, CG
2020-06-30 15:56, 19, IC
2020-06-30 15:56, 20, IC
2020-06-30 15:57, 17, IC
2020-06-30 15:57, 18, IC
2020-06-30 15:57, 20, CG
2020-06-30 15:57, 19, IC
2020-06-30 15:57, 21, CG
2020-06-30 15:57, 37, IC
2020-06-30 15:57, 19, CG
2020-06-30 15:57, 17, CG
2020-06-30 15:57, 18, CG
2020-06-30 15:57, 37, CG
2020-06-30 15:58, 21, CG
2020-06-30 15:58, 20, CG
2020-06-30 15:58, 18, CG
2020-06-30 15:58, 24, IC
2020-06-30 15:58, 17, IC
2020-06-30 15:58, 18, IC
2020-06-30 15:58, 23, CG
2020-06-30 15:58, 19, IC
2020-06-30 15:58, 22, CG
2020-06-30 15:58, 19, CG
2020-06-30 15:59, 18, IC
2020-06-30 15:59, 20, CG
2020-06-30 15:59, 17, IC
2020-06-30 15:59, 18, CG
2020-06-30 15:59, 19, CG
2020-06-30 15:59, 19, IC
2020-06-30 16:00, 18, CG
2020-06-30 16:00, 31, CG
2020-06-30 16:00, 17, IC
2020-06-30 16:00, 20, IC
2020-06-30 16:00, 19, IC
2020-06-30 16:00, 22, CG
2020-06-30 16:00, 20, CG
2020-06-30 16:00, 19, CG
2020-06-30 16:00, 21, CG
2020-06-30 16:01, 19, CG
2020-06-30 16:01, 16, IC
2020-06-30 16:01, 28, IC
2020-06-30 16:01, 21, CG
2020-06-30 16:01, 20, IC
2020-06-30 16:01, 20, CG
2020-06-30 16:01, 19, IC
2020-06-30 16:02, 22, CG
2020-06-30 16:02, 20, IC
2020-06-30 16:02, 19, IC
2020-06-30 16:02, 18, IC
2020-06-30 16:02, 20, CG
2020-06-30 16:02, 18, CG
2020-06-30 16:03, 20, IC
2020-06-30 16:03, 21, IC
2020-06-30 16:03, 16, IC
2020-06-30 16:03, 21, CG
2020-06-30 16:03, 22, IC
2020-06-30 16:03, 24, CG
2020-06-30 16:03, 22, CG
2020-06-30 16:03, 27, CG
2020-06-30 16:03, 20, CG
2020-06-30 16:03, 16, CG
2020-06-30 16:03, 19, CG
2020-06-30 16:04, 20, IC
2020-06-30 16:04, 20, CG
2020-06-30 16:04, 14, IC
2020-06-30 16:04, 39, CG
2020-06-30 16:04, 21, CG
2020-06-30 16:05, 27, CG
2020-06-30 16:05, 34, CG
2020-06-30 16:05, 18, CG
2020-06-30 16:05, 17, IC
2020-06-30 16:05, 37, CG
2020-06-30 16:05, 22, IC
2020-06-30 16:06, 23, IC
2020-06-30 16:06, 16, IC
2020-06-30 16:06, 15, IC
2020-06-30 16:06, 13, IC
2020-06-30 16:06, 14, CG
2020-06-30 16:06, 21, IC
2020-06-30 16:06, 22, CG
2020-06-30 16:07, 14, IC
2020-06-30 16:07, 17, CG
2020-06-30 16:07, 14, CG
2020-06-30 16:07, 16, CG
2020-06-30 16:07, 16, IC
2020-06-30 16:07, 15, IC
2020-06-30 16:07, 21, IC
2020-06-30 16:08, 15, CG
2020-06-30 16:08, 17, CG
2020-06-30 16:08, 19, CG
2020-06-30 16:08, 28, IC
2020-06-30 16:08, 18, CG
2020-06-30 16:09, 21, CG
2020-06-30 16:09, 16, IC
2020-06-30 16:09, 14, CG
2020-06-30 16:09, 20, CG
2020-06-30 16:09, 16, CG
2020-06-30 16:09, 19, IC
2020-06-30 16:09, 28, CG
2020-06-30 16:09, 17, CG
2020-06-30 16:09, 19, CG
2020-06-30 16:09, 15, IC
2020-06-30 16:09, 18, CG
2020-06-30 16:09, 22, IC
2020-06-30 16:09, 17, IC
2020-06-30 16:09, 18, IC
2020-06-30 16:09, 25, IC
2020-06-30 16:10, 19, IC
2020-06-30 16:10, 18, CG
2020-06-30 16:10, 16, IC
2020-06-30 16:10, 20, CG
2020-06-30 16:10, 16, CG
2020-06-30 16:10, 19, CG
2020-06-30 16:10, 21, CG
2020-06-30 16:10, 20, IC
2020-06-30 16:10, 17, CG
2020-06-30 16:10, 23, IC
2020-06-30 16:11, 15, IC
2020-06-30 16:11, 17, IC
2020-06-30 16:11, 16, CG
2020-06-30 16:11, 16, IC
2020-06-30 16:11, 17, CG
2020-06-30 16:11, 13, CG
2020-06-30 16:11, 19, CG
2020-06-30 16:11, 15, CG
2020-06-30 16:11, 28, IC
2020-06-30 16:11, 12, CG
2020-06-30 16:11, 14, CG
2020-06-30 16:11, 20, CG
2020-06-30 16:11, 19, IC
2020-06-30 16:12, 18, CG
2020-06-30 16:12, 18, IC
2020-06-30 16:12, 17, CG
2020-06-30 16:12, 23, IC
2020-06-30 16:12, 16, IC
2020-06-30 16:12, 17, IC
2020-06-30 16:13, 19, CG
2020-06-30 16:13, 15, IC
2020-06-30 16:13, 19, IC
2020-06-30 16:13, 24, IC
2020-06-30 16:13, 16, IC
2020-06-30 16:13, 16, CG
2020-06-30 16:14, 16, IC
2020-06-30 16:14, 19, CG
2020-06-30 16:14, 17, IC
2020-06-30 16:14, 21, CG
2020-06-30 16:14, 36, CG
2020-06-30 16:14, 17, CG
2020-06-30 16:14, 24, IC
2020-06-30 16:14, 15, IC
2020-06-30 16:14, 26, CG
2020-06-30 16:15, 18, CG
2020-06-30 16:15, 15, CG
2020-06-30 16:15, 15, IC
2020-06-30 16:15, 16, CG
2020-06-30 16:15, 19, CG
2020-06-30 16:15, 16, IC
2020-06-30 16:16, 33, CG
2020-06-30 16:16, 21, CG
2020-06-30 16:16, 14, CG
2020-06-30 16:16, 20, IC
2020-06-30 16:16, 23, CG
2020-06-30 16:16, 24, CG
2020-06-30 16:16, 20, CG
2020-06-30 16:17, 23, CG
2020-06-30 16:17, 18, IC
2020-06-30 16:17, 21, CG
2020-06-30 16:17, 21, IC
2020-06-30 16:17, 20, IC
2020-06-30 16:17, 24, IC
2020-06-30 16:17, 19, IC
2020-06-30 16:17, 22, CG
2020-06-30 16:18, 21, IC
2020-06-30 16:18, 22, IC
2020-06-30 16:18, 20, CG
2020-06-30 16:18, 21, CG
2020-06-30 16:18, 25, CG
2020-06-30 16:18, 23, IC
2020-06-30 16:20, 26, IC
2020-06-30 16:20, 19, IC
2020-06-30 16:21, 19, CG
2020-06-30 16:21, 20, CG
2020-06-30 16:21, 21, CG
2020-06-30 16:22, 24, IC
2020-06-30 16:22, 27, IC
2020-06-30 16:24, 25, IC
2020-06-30 16:24, 26, IC
2020-06-30 16:24, 18, CG
2020-06-30 16:24, 25, CG
2020-06-30 16:24, 27, IC
2020-06-30 16:25, 38, CG
2020-06-30 16:26, 18, IC
2020-06-30 16:26, 19, IC
2020-06-30 16:26, 19, CG
2020-06-30 16:27, 18, IC
2020-06-30 16:27, 16, CG
2020-06-30 16:27, 18, CG
2020-06-30 16:27, 27, IC
2020-06-30 16:28, 19, IC
2020-06-30 16:29, 39, IC
2020-06-30 16:29, 38, CG
2020-06-30 16:29, 21, IC
2020-06-30 16:29, 21, CG
2020-06-30 16:29, 39, CG
2020-06-30 16:29, 15, IC
2020-06-30 16:29, 22, IC
2020-06-30 16:31, 32, IC
2020-06-30 16:31, 20, IC
2020-06-30 16:31, 37, CG
2020-06-30 16:31, 39, CG
2020-06-30 16:31, 27, IC
2020-06-30 16:31, 23, CG
2020-06-30 16:32, 38, IC
2020-06-30 16:32, 39, CG
2020-06-30 16:32, 38, CG
2020-06-30 16:33, 21, CG
2020-06-30 16:33, 17, IC
